segment_no,segment_title_ar,segment_title_en,etimad_code,product_name_ar,product_name_en,product_desc_ar,product_desc_en,effective_date,notes,sector
9998,المستلزمات الطبية,Medical Supplies,1157,طقم فحوصات وريدي 150 ML ، فلتر ، خال من بروجين قفل لور   للاستخدام المرة الواحدة ، معقم,"SET, IV SOLUTION ADMINISTRATION PVC, MICRODRIP, PYROGEN FREE WITH SAFETY VALVE AND 150 ML MEASURING CHAMBER, LUER LOCK DEVICE FOR INJECTI ON OF DRUGS, DISPOSABLE, STERILE",طقم فحوصات وريدي 150 ML ، فلتر ، خال من بروجين قفل لور   للاستخدام المرة الواحدة ، معقم,"SET, IV SOLUTION ADMINISTRATION PVC, MICRODRIP, PYROGEN FREE WITH SAFETY VALVE AND 150 ML MEASURING CHAMBER, LUER LOCK DEVICE FOR INJECTI ON OF DRUGS, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1158,طقم فحوصات وريدي 120 CM ، فلتر ، خال من بروجين قفل لور  للاستخدام المرة الواحدة ، معقم,"SET, IV SOLUTION ADMINISTRATION PVC, TUBING WITH VENTED DRIPPING CHAMBER MICRODRIP 60 DROPS / 1ML, PYROGEN FREE, COMPLETE, LENGTH NOT LESS THAN 120 CM, LUER LOCK DEVICE FOR INJECTION OF DRUGS, DISPOSABLE, STERILE",طقم فحوصات وريدي 120 CM ، فلتر ، خال من بروجين قفل لور  للاستخدام المرة الواحدة ، معقم,"SET, IV SOLUTION ADMINISTRATION PVC, TUBING WITH VENTED DRIPPING CHAMBER MICRODRIP 60 DROPS / 1ML, PYROGEN FREE, COMPLETE, LENGTH NOT LESS THAN 120 CM, LUER LOCK DEVICE FOR INJECTION OF DRUGS, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1159,"طقم نقل السوائل , 23 G X 0.75 INCH قفل لور  معقمة","SET, INFUSION, 23 G X 0.75 INCH, WINGED, WITH SAFETY LUER LOCK ADAPTOR, STERILE","طقم نقل السوائل , 23 G X 0.75 INCH قفل لور  معقمة","SET, INFUSION, 23 G X 0.75 INCH, WINGED, WITH SAFETY LUER LOCK ADAPTOR, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1160,طقم نقل السوائل  قفل لور قابل للتمدد  مثبت زلاق للاستخدام المرة الواحدة معقمة,"SET, INFUSION, EXTENSION, 30 WITH SLIDE CLAMP AND SECURE LOCK, MALE ADAPTOR, DISPOSABLE, STERILE",طقم نقل السوائل  قفل لور قابل للتمدد  مثبت زلاق للاستخدام المرة الواحدة معقمة,"SET, INFUSION, EXTENSION, 30 WITH SLIDE CLAMP AND SECURE LOCK, MALE ADAPTOR, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1161,طقم نقل السوائل  قفل لور قابل للتمدد للاستخدام المرة الواحدة معقمة,"SET, INFUSION, EXTENSION, MICROBORE, WITH T CONNECTOR, NONPYROGENIC, DISPOSABLE, STERILE",طقم نقل السوائل  قفل لور قابل للتمدد للاستخدام المرة الواحدة معقمة,"SET, INFUSION, EXTENSION, MICROBORE, WITH T CONNECTOR, NONPYROGENIC, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1162,موزع ثلاثي مع وصلة عالي الضغط للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, HIGH PRESSURE (UP TO 1200 PSI), TRANSPARENT LUER LOCK, WITH TWO FEMALE AND ONE MALE, DISPOSABLE, STERILE",موزع ثلاثي مع وصلة عالي الضغط للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, HIGH PRESSURE (UP TO 1200 PSI), TRANSPARENT LUER LOCK, WITH TWO FEMALE AND ONE MALE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1163,موزع ثلاثي  مع وصلة شفاف 10 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 10 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",موزع ثلاثي  مع وصلة شفاف 10 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 10 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1164,موزع ثلاثي مع وصلة شفاف 25 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 25 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",موزع ثلاثي مع وصلة شفاف 25 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 25 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1165,موزع ثلاثي مع وصلة شفاف 30 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 30 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",موزع ثلاثي مع وصلة شفاف 30 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 30 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1166,موزع ثلاثي مع وصلة شفاف 80 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 80 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",موزع ثلاثي مع وصلة شفاف 80 CM للاستخدام المرة الواحدة معقمة,"STOPCOCK, 3-WAYS, TRANSPARENT, LUER LOCK, WITH 80 CM EXTENSION TUBE, KINK RESISTANCE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1167,كيس  للمخاطر البايوليجية 10 * 10 IN ، سحاب جيب جانبي ,"BAG, BIOHAZARD 10 X 10 INCH, WITH ZIP LOCK, AND SIDE POCKET",كيس  للمخاطر البايوليجية 10 * 10 IN ، سحاب جيب جانبي ,"BAG, BIOHAZARD 10 X 10 INCH, WITH ZIP LOCK, AND SIDE POCKET",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1168,كيس عينة للمخاطر البايوليجية مختبر قياس  22.5 * 15 CM  ,كيس عينة للمخاطر البايوليجية مختبر قياس  22.5 * 15 CM  ,كيس عينة للمخاطر البايوليجية مختبر قياس  22.5 * 15 CM  ,"BAG, SPECIMEN, LAB BIOHAZARD, DOCUMENT POCKET, WITH FLAP, SIZE: 15 X 22.5 CM",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1169,كيس ، بلاستيكي ، ابيض ، للأدوية، مسكات ،  قياس  35 * 29 CM  ,"BAG, PLASTIC, WHITE, FOR MEDICINE, DISPENSING WITH HANGING HOLE, 50 MICRONS THICKNESS FOR ONE LAYER, WITH GUSSET, SIZE: ABOUT 29 X 35 CM",كيس ، بلاستيكي ، ابيض ، للأدوية، مسكات ،  قياس  35 * 29 CM  ,"BAG, PLASTIC, WHITE, FOR MEDICINE, DISPENSING WITH HANGING HOLE, 50 MICRONS THICKNESS FOR ONE LAYER, WITH GUSSET, SIZE: ABOUT 29 X 35 CM",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1170,كيس تقيؤ حجم 500 ML للاستخدام المرة الواحدة,"BAG, FOR VOMITING, SUPER ABSORBENT PAD, ABILITY TO CONVERT LIQUID INTO SOLID GEL, POLYETHYLENE BAG WITH SECURE CLOSURE, SHOULD PROVIDE BEDSIDE WALL HOLDER, CAPACITY NOT LESS THAN 500 ML, DISPOSABLE",كيس تقيؤ حجم 500 ML للاستخدام المرة الواحدة,"BAG, FOR VOMITING, SUPER ABSORBENT PAD, ABILITY TO CONVERT LIQUID INTO SOLID GEL, POLYETHYLENE BAG WITH SECURE CLOSURE, SHOULD PROVIDE BEDSIDE WALL HOLDER, CAPACITY NOT LESS THAN 500 ML, DISPOSABLE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1171,حقنة طبية ، 0.5 ML ، قياس:  25G X 25MM  ، ابرة طولية ، مكبس ملون  ، تعطيل تلقائي,"SYRINGE, 0.5 ML, SIZE: 25 G X 25 MM, NEEDLE LENGTH, COLOR CODED PLUNGER, ROD, AUTO DISABLE",حقنة طبية ، 0.5 ML ، قياس:  25G X 25MM  ، ابرة طولية ، مكبس ملون  ، تعطيل تلقائي,"SYRINGE, 0.5 ML, SIZE: 25 G X 25 MM, NEEDLE LENGTH, COLOR CODED PLUNGER, ROD, AUTO DISABLE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1172,حقنة طبية ، 10 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 21 X 1.5 IN ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 10 ML, LUER, LOCK TIP, 3 PIECES LOCK END AND FIXED GRADUATION, WITH NEEDLE, G 21 X 1.5 IN, DISPOSABLE, STERILE",حقنة طبية ، 10 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 21 X 1.5 IN ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 10 ML, LUER, LOCK TIP, 3 PIECES LOCK END AND FIXED GRADUATION, WITH NEEDLE, G 21 X 1.5 IN, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1173,حقنة طبية ، 20 ML ،  فوهة جانبية ، 3 قطع اقفال و أنبوب ثابت ، بدون ابرة ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 20 ML, SIDE NOZZLE, 3 PIECES, LOCK END, AND FIXED GRADUATION, WITHOUT NEEDLE, DISPOSABLE, STERILE",حقنة طبية ، 20 ML ،  فوهة جانبية ، 3 قطع اقفال و أنبوب ثابت ، بدون ابرة ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 20 ML, SIDE NOZZLE, 3 PIECES, LOCK END, AND FIXED GRADUATION, WITHOUT NEEDLE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1174,حقنة طبية ، 3 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 23 X 1.25 IN ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 3 ML, LUER, LOCK TIP, 3 PIECES LOCK END, AND FIXED GRADUATION, WITH NEEDLE, G 23 X 1.25 INCH, DISPOSABLE, STERILE",حقنة طبية ، 3 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 23 X 1.25 IN ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 3 ML, LUER, LOCK TIP, 3 PIECES LOCK END, AND FIXED GRADUATION, WITH NEEDLE, G 23 X 1.25 INCH, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1175,حقنة طبية ، 3 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 21 X 1.5 IN ، مغلفة بشكل فردي ، 100 حبة / رزمة ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 3 ML, LUER, LOCK TIP, 3 PIECES, LOCK END, AND FIXED GRADUATION, WITH NEEDLE, G 21 X 1.5 INCH, PACKING: INDIVIDUALLY WRAPPED, 100 PIECES / PACK, DISPOSABLE, STERILE",حقنة طبية ، 3 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 21 X 1.5 IN ، مغلفة بشكل فردي ، 100 حبة / رزمة ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 3 ML, LUER, LOCK TIP, 3 PIECES, LOCK END, AND FIXED GRADUATION, WITH NEEDLE, G 21 X 1.5 INCH, PACKING: INDIVIDUALLY WRAPPED, 100 PIECES / PACK, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1176,حقنة طبية ، 3 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، من دون ابرة  ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 3 ML, LUER, LOCK TIP, 3 PIECES, LOCK END, AND FIXED GRADUATION, WITHOUT NEEDLE, DISPOSABLE, STERILE",حقنة طبية ، 3 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، من دون ابرة  ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 3 ML, LUER, LOCK TIP, 3 PIECES, LOCK END, AND FIXED GRADUATION, WITHOUT NEEDLE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1177,حقنة طبية ، 5 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 21 X 1.5 IN ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 5 ML, LUER, LOCK TIP, 3 PIECES LOCK END AND FIXED GRADUATION, WITH NEEDLE, G 21 X 1.5 INCH, DISPOSABLE, STERILE",حقنة طبية ، 5 ML ،  حقن لور ،  مقفلة الراس ،  3 قطع اقفال و أنبوب ثابت ، ابرة ،  G 21 X 1.5 IN ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 5 ML, LUER, LOCK TIP, 3 PIECES LOCK END AND FIXED GRADUATION, WITH NEEDLE, G 21 X 1.5 INCH, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1178,حقنة طبية ، 50-60 ML ،  قسطرة ،  3 قطع اقفال و أنبوب ثابت ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 50-60 ML, CATHETER TIP, 3 PIECES LOCK END AND FIXED GRADUATION, DISPOSABLE, STERILE",حقنة طبية ، 50-60 ML ،  قسطرة ،  3 قطع اقفال و أنبوب ثابت ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 50-60 ML, CATHETER TIP, 3 PIECES LOCK END AND FIXED GRADUATION, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1179,حقنة طبية ، 60 ML ،  حقن لور ،  مقفلة، مغلفة بشكل فردي ، 100 حبة / رزمة ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 60 ML, LUER, LOCK, PACKING: INDIVIDUALLY WRAPPED, 100 PIECES / PACK, DISPOSABLE, STERILE",حقنة طبية ، 60 ML ،  حقن لور ،  مقفلة، مغلفة بشكل فردي ، 100 حبة / رزمة ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, 60 ML, LUER, LOCK, PACKING: INDIVIDUALLY WRAPPED, 100 PIECES / PACK, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1180,حقنة طبية ، انسولين 0.5 ML  ، قطع اقفال و أنبوب ثابت، 50:1 وحدة ، خالي من اللاتكس ، ابرة ،  31G X 8MM ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, FOR INSULIN, 0.5 ML, 3 PIECES LOCK END AND FIXED GRADUATION, 1:50 UNITS, LATEX FREE, WITH NEEDLE, SIZE: G 31 X 8 MM, DISPOSABLE, STERILE",حقنة طبية ، انسولين 0.5 ML  ، قطع اقفال و أنبوب ثابت، 50:1 وحدة ، خالي من اللاتكس ، ابرة ،  31G X 8MM ، للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, FOR INSULIN, 0.5 ML, 3 PIECES LOCK END AND FIXED GRADUATION, 1:50 UNITS, LATEX FREE, WITH NEEDLE, SIZE: G 31 X 8 MM, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
9998,المستلزمات الطبية,Medical Supplies,1181,حقنة طبية ، للأدوية عن طريق الفم ، أنبوب مرقم بالمليترات وملاعق الطعام، موزع F بلون عنبر او حامي  من الضوء ، غطاء ، قياس : 5 ML ،  للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, FOR ORAL MEDICATION: TWO-PIECES DESIGN EASILY ADMINISTERS MEDICATION, LONG TIP REACHES INTO THE MOUTH, SO THE DISPENSER BARREL DOESN' T HAVE TO GO INTO ADMINISTERS MEDICATION, TIP DESIGN PROHIBITS ACCEPTANCE OF HYPODERMIC NEEDLES, CLARIFIED BARREL ALLOWS ENHANCED VISUAL DOSAG E MONITORING TO ENSURE ACCURATE DOSING BY THE PERSON ADMINISTERING MEDICATION, GRADUATED WITH ML AND TEASPOON MEASUREMENTS, AMBER DISPENSERS F OR PROTECTION OF LIGHT-SENSITIVE MEDICATION, SUPPORTED WITH TIP COVER CAP TO AVOID SPILLS OF MEDICATION, 5ML SIZE, DISPOSABLE, STERILE",حقنة طبية ، للأدوية عن طريق الفم ، أنبوب مرقم بالمليترات وملاعق الطعام، موزع F بلون عنبر او حامي  من الضوء ، غطاء ، قياس : 5 ML ،  للاستعمال المرة الواحدة ، معقمة ,"SYRINGE, FOR ORAL MEDICATION: TWO-PIECES DESIGN EASILY ADMINISTERS MEDICATION, LONG TIP REACHES INTO THE MOUTH, SO THE DISPENSER BARREL DOESN' T HAVE TO GO INTO ADMINISTERS MEDICATION, TIP DESIGN PROHIBITS ACCEPTANCE OF HYPODERMIC NEEDLES, CLARIFIED BARREL ALLOWS ENHANCED VISUAL DOSAG E MONITORING TO ENSURE ACCURATE DOSING BY THE PERSON ADMINISTERING MEDICATION, GRADUATED WITH ML AND TEASPOON MEASUREMENTS, AMBER DISPENSERS F OR PROTECTION OF LIGHT-SENSITIVE MEDICATION, SUPPORTED WITH TIP COVER CAP TO AVOID SPILLS OF MEDICATION, 5ML SIZE, DISPOSABLE, STERILE",2023-04-01,,المستلزمات الطبية
